Id,Label,timeset,entitytype,interval,eigencentrality,clustering,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,dynamic_clustering,dynamic_indegree,dynamic_outdegree,dynamic_degree
"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma","<[1946-03-31, 1946-04-14]>",LOCATION,"<[1946-03-31, 1946-04-14]>",0.001088,0,222,0,0,0,0,1,0,1,1,0,1,0,0,"<[1946-03-24, 1946-03-31, 0.0]; [1946-03-31, 1946-04-07, 0.0]; [1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]>","<[1946-03-24, 1946-03-31, 0]; [1946-03-31, 1946-04-07, 0]; [1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]>"
Old Grandad,Old Grandad,"<[1946-07-21, 1946-07-28]>",MISC,"<[1946-07-21, 1946-07-28]>",0,0,66,19,0.098526,0.122814,0,0,1,1,0,1,1,0,0.0006,"<[1946-07-14, 1946-07-21, 0.0]; [1946-07-21, 1946-07-28, 0.0]; [1946-07-28, 1946-08-04, 0.0]>","<[1946-07-14, 1946-07-21, 0]; [1946-07-21, 1946-07-28, 0]; [1946-07-28, 1946-08-04, 0]>","<[1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]; [1946-07-28, 1946-08-04, 1]>","<[1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]; [1946-07-28, 1946-08-04, 1]>"
Old Man Snack Bar,Old Man Snack Bar,"<[1946-07-07, 1946-07-14]>",MISC,"<[1946-07-07, 1946-07-14]>",0.019216,0.027778,193,17,0.12133,0.166942,1980.155628,7,2,9,7,2,9,0.004679,0.045453,"<[1946-06-30, 1946-07-07, 0.0]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]>","<[1946-06-30, 1946-07-07, 7]; [1946-07-07, 1946-07-14, 7]; [1946-07-14, 1946-07-21, 7]>","<[1946-06-30, 1946-07-07, 2]; [1946-07-07, 1946-07-14, 2]; [1946-07-14, 1946-07-21, 2]>","<[1946-06-30, 1946-07-07, 9]; [1946-07-07, 1946-07-14, 9]; [1946-07-14, 1946-07-21, 9]>"
Old Wife,Old Wife,"<[1945-12-16, 1945-12-23]>",PERSON,"<[1945-12-16, 1945-12-23]>",0.001088,0,136,17,0.121831,0.168021,443,1,2,3,1,2,3,0,0.044931,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]>","<[1945-12-16, 1945-12-23, 2]; [1945-12-23, 1945-12-30, 2]>","<[1945-12-16, 1945-12-23, 3]; [1945-12-23, 1945-12-30, 3]>"
Olga,Olga,"<[1946-08-11, 1946-08-30]>",PERSON,"<[1946-08-11, 1946-08-30]>",0.001088,0,90,0,0,0,0,1,0,1,1,0,1,0.000071,0,"<[1946-08-04, 1946-08-11, 0.0]; [1946-08-11, 1946-08-18, 0.0]; [1946-08-18, 1946-08-25, 0.0]; [1946-08-25, 1946-09-01, 0.0]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>","<[1946-08-04, 1946-08-11, 0]; [1946-08-11, 1946-08-18, 0]; [1946-08-18, 1946-08-25, 0]; [1946-08-25, 1946-09-01, 0]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>"
Olin Kach,Olin Kach,"<[1946-05-26, 1946-06-02]>",PERSON,"<[1946-05-26, 1946-06-02]>",0,0,107,14,0.17375,0.207429,0,0,1,1,0,2,2,0,0.000351,"<[1946-05-19, 1946-05-26, 0.0]; [1946-05-26, 1946-06-02, 0.0]; [1946-06-02, 1946-06-09, 0.0]>","<[1946-05-19, 1946-05-26, 0]; [1946-05-26, 1946-06-02, 0]; [1946-06-02, 1946-06-09, 0]>","<[1946-05-19, 1946-05-26, 1]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]>","<[1946-05-19, 1946-05-26, 1]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]>"
Olin Koch,Olin Koch,"<[1946-05-12, 1946-05-19]; [1946-05-26, 1946-06-02]>",PERSON,"<[1946-05-12, 1946-05-19]; [1946-05-26, 1946-06-02]>",0,0,107,14,0.173988,0.208746,0,0,2,2,0,2,2,0,0.000352,"<[1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]; [1946-05-19, 1946-05-26, 0.0]; [1946-05-26, 1946-06-02, 0.0]; [1946-06-02, 1946-06-09, 0.0]>","<[1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]; [1946-05-19, 1946-05-26, 0]; [1946-05-26, 1946-06-02, 0]; [1946-06-02, 1946-06-09, 0]>","<[1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 2]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]>","<[1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 2]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]>"
Olivia De Havilland,Olivia De Havilland,"<[1946-08-30, 1946-09-06]>",PERSON,"<[1946-08-30, 1946-09-06]>",0.001088,0,223,0,0,0,0,1,0,1,1,0,1,0,0,"<[1946-08-25, 1946-09-01, 0.0]>","<[1946-08-25, 1946-09-01, 1]>","<[1946-08-25, 1946-09-01, 0]>","<[1946-08-25, 1946-09-01, 1]>"
Olivigni,Olivigni,"<[1946-08-04, 1946-08-11]>",PERSON,"<[1946-08-04, 1946-08-11]>",0,0,51,1,1,1,0,0,1,1,0,1,1,0,0.000002,"<[1946-07-28, 1946-08-04, 0.0]; [1946-08-04, 1946-08-11, 0.0]; [1946-08-11, 1946-08-18, 0.0]>","<[1946-07-28, 1946-08-04, 0]; [1946-08-04, 1946-08-11, 0]; [1946-08-11, 1946-08-18, 0]>","<[1946-07-28, 1946-08-04, 1]; [1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]>","<[1946-07-28, 1946-08-04, 1]; [1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]>"
"Olmsted Falls, Ohio","Olmsted Falls, Ohio","<[1946-03-31, 1946-04-14]>",LOCATION,"<[1946-03-31, 1946-04-14]>",0.00133,0,90,0,0,0,0,1,0,1,1,0,1,0.002215,0,"<[1946-03-24, 1946-03-31, 0.0]; [1946-03-31, 1946-04-07, 0.0]; [1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]>","<[1946-03-24, 1946-03-31, 0]; [1946-03-31, 1946-04-07, 0]; [1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]>"
"Omaha, Nebraska","Omaha, Nebraska","<[1946-03-31, 1946-04-14]; [1946-07-14, 1946-07-21]>",LOCATION,"<[1946-03-31, 1946-04-14]; [1946-07-14, 1946-07-21]>",0.002176,0,224,0,0,0,0,2,0,2,2,0,2,0,0,"<[1946-03-24, 1946-03-31, 0.0]; [1946-03-31, 1946-04-07, 0.0]; [1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]; [1946-07-21, 1946-07-28, 0.0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]>","<[1946-03-24, 1946-03-31, 0]; [1946-03-31, 1946-04-07, 0]; [1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]; [1946-07-07, 1946-07-14, 0]; [1946-07-14, 1946-07-21, 0]; [1946-07-21, 1946-07-28, 0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]>"
Omitulk,Omitulk,"<[1946-08-30, 1946-09-06]>",PERSON,"<[1946-08-30, 1946-09-06]>",0,0,39,13,0.197502,0.244088,0,0,1,1,0,1,1,0,0.001003,"<[1946-08-25, 1946-09-01, 0.0]>","<[1946-08-25, 1946-09-01, 0]>","<[1946-08-25, 1946-09-01, 1]>","<[1946-08-25, 1946-09-01, 1]>"
Omiya,Omiya,"<[1946-08-11, 1946-08-30]>",PERSON,"<[1946-08-11, 1946-08-30]>",0,0,92,13,0.19025,0.231548,0,0,1,1,0,1,1,0,0.000924,"<[1946-08-04, 1946-08-11, 0.0]; [1946-08-11, 1946-08-18, 0.0]; [1946-08-18, 1946-08-25, 0.0]; [1946-08-25, 1946-09-01, 0.0]>","<[1946-08-04, 1946-08-11, 0]; [1946-08-11, 1946-08-18, 0]; [1946-08-18, 1946-08-25, 0]; [1946-08-25, 1946-09-01, 0]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>"
On Stage Everyone,On Stage Everyone,"<[1945-12-16, 1945-12-23]>",MISC,"<[1945-12-16, 1945-12-23]>",0,0,61,18,0.109234,0.144907,0,0,5,5,0,5,5,0,0.000008,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]>","<[1945-12-16, 1945-12-23, 0]; [1945-12-23, 1945-12-30, 0]>","<[1945-12-16, 1945-12-23, 5]; [1945-12-23, 1945-12-30, 5]>","<[1945-12-16, 1945-12-23, 5]; [1945-12-23, 1945-12-30, 5]>"
Oneonta State Teachers College,Oneonta State Teachers College,"<[1946-08-11, 1946-08-30]>",ORGANIZATION,"<[1946-08-11, 1946-08-30]>",0.001251,0,89,0,0,0,0,1,0,1,1,0,1,0.002145,0,"<[1946-08-04, 1946-08-11, 0.0]; [1946-08-11, 1946-08-18, 0.0]; [1946-08-18, 1946-08-25, 0.0]; [1946-08-25, 1946-09-01, 0.0]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>","<[1946-08-04, 1946-08-11, 0]; [1946-08-11, 1946-08-18, 0]; [1946-08-18, 1946-08-25, 0]; [1946-08-25, 1946-09-01, 0]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>"
Oney,Oney,"<[1946-05-05, 1946-05-12]>",PERSON,"<[1946-05-05, 1946-05-12]>",0,0,51,19,0.104534,0.132753,0,0,1,1,0,1,1,0,0.000117,"<[1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]>","<[1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>"
Op. Unit Personnel,Op. Unit Personnel,"<[1946-06-02, 1946-06-09]>",ORGANIZATION,"<[1946-06-02, 1946-06-09]>",0.001088,0,219,0,0,0,0,1,0,1,1,0,1,0.000022,0,"<[1946-05-26, 1946-06-02, 0.0]; [1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]>","<[1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]>","<[1946-05-26, 1946-06-02, 0]; [1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]>","<[1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]>"
Opa,Opa,"<[1946-02-20, 1946-03-31]>",ORGANIZATION,"<[1946-02-20, 1946-03-31]>",0,0.5,107,21,0.086789,0.106722,0,0,2,2,0,2,2,0,0,"<[1946-02-17, 1946-02-24, 0.0]; [1946-02-24, 1946-03-03, 0.0]; [1946-03-03, 1946-03-10, 0.0]; [1946-03-10, 1946-03-17, 0.0]; [1946-03-17, 1946-03-24, 0.0]; [1946-03-24, 1946-03-31, 0.0]; [1946-03-31, 1946-04-07, 0.0]>","<[1946-02-17, 1946-02-24, 0]; [1946-02-24, 1946-03-03, 0]; [1946-03-03, 1946-03-10, 0]; [1946-03-10, 1946-03-17, 0]; [1946-03-17, 1946-03-24, 0]; [1946-03-24, 1946-03-31, 0]; [1946-03-31, 1946-04-07, 0]>","<[1946-02-17, 1946-02-24, 2]; [1946-02-24, 1946-03-03, 2]; [1946-03-03, 1946-03-10, 2]; [1946-03-10, 1946-03-17, 2]; [1946-03-17, 1946-03-24, 2]; [1946-03-24, 1946-03-31, 2]; [1946-03-31, 1946-04-07, 2]>","<[1946-02-17, 1946-02-24, 2]; [1946-02-24, 1946-03-03, 2]; [1946-03-03, 1946-03-10, 2]; [1946-03-10, 1946-03-17, 2]; [1946-03-17, 1946-03-24, 2]; [1946-03-24, 1946-03-31, 2]; [1946-03-31, 1946-04-07, 2]>"
Open Theater Swimming Championships,Open Theater Swimming Championships,"<[1946-07-14, 1946-07-21]>",EVENT,"<[1946-07-14, 1946-07-21]>",0.001414,0,92,20,0.086884,0.10748,9,1,3,4,1,3,4,0.000043,0.000007,"<[1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]; [1946-07-21, 1946-07-28, 0.0]>","<[1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]>","<[1946-07-07, 1946-07-14, 3]; [1946-07-14, 1946-07-21, 3]; [1946-07-21, 1946-07-28, 3]>","<[1946-07-07, 1946-07-14, 4]; [1946-07-14, 1946-07-21, 4]; [1946-07-21, 1946-07-28, 4]>"
Opening Day,Opening Day,"<[1946-04-14, 1946-05-05]; [1946-05-19, 1946-05-26]>",EVENT,"<[1946-04-14, 1946-05-05]; [1946-05-19, 1946-05-26]>",0.028141,0.043956,54,1,1,1,3320,13,1,14,14,1,15,0.003311,0,"<[1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-04-21, 1946-04-28, 0.0]; [1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]; [1946-05-19, 1946-05-26, 0.0]; [1946-05-26, 1946-06-02, 0.0]>","<[1946-04-07, 1946-04-14, 11]; [1946-04-14, 1946-04-21, 11]; [1946-04-21, 1946-04-28, 11]; [1946-04-28, 1946-05-05, 11]; [1946-05-05, 1946-05-12, 11]; [1946-05-12, 1946-05-19, 2]; [1946-05-19, 1946-05-26, 2]; [1946-05-26, 1946-06-02, 2]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 0]; [1946-05-19, 1946-05-26, 0]; [1946-05-26, 1946-06-02, 0]>","<[1946-04-07, 1946-04-14, 12]; [1946-04-14, 1946-04-21, 12]; [1946-04-21, 1946-04-28, 12]; [1946-04-28, 1946-05-05, 12]; [1946-05-05, 1946-05-12, 12]; [1946-05-12, 1946-05-19, 2]; [1946-05-19, 1946-05-26, 2]; [1946-05-26, 1946-06-02, 2]>"
Opening Match Of The Tournament,Opening Match Of The Tournament,"<[1946-05-05, 1946-05-12]>",EVENT,"<[1946-05-05, 1946-05-12]>",0.008872,0.25,39,0,0,0,0,4,0,4,4,0,4,0.002433,0,"<[1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]>","<[1946-04-28, 1946-05-05, 4]; [1946-05-05, 1946-05-12, 4]; [1946-05-12, 1946-05-19, 4]>","<[1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]>","<[1946-04-28, 1946-05-05, 4]; [1946-05-05, 1946-05-12, 4]; [1946-05-12, 1946-05-19, 4]>"
Opening track practice session,Opening track practice session,"<[1946-06-09, 1946-06-16]>",UNKNOWN,"<[1946-06-09, 1946-06-16]>",0,0,61,18,0.117499,0.163829,0,0,2,2,0,2,2,0,0.001754,"<[1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]; [1946-06-16, 1946-06-23, 0.0]>","<[1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1946-06-02, 1946-06-09, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 2]>","<[1946-06-02, 1946-06-09, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 2]>"
Opera Strazzulli,Opera Strazzulli,"<[1945-12-23, 1945-12-30]>",LOCATION,"<[1945-12-23, 1945-12-30]>",0.001088,0,89,17,0.121471,0.166961,469,1,2,3,1,2,3,0,0.044931,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]; [1945-12-30, 1946-01-06, 0.0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 1]>","<[1945-12-16, 1945-12-23, 2]; [1945-12-23, 1945-12-30, 2]; [1945-12-30, 1946-01-06, 2]>","<[1945-12-16, 1945-12-23, 3]; [1945-12-23, 1945-12-30, 3]; [1945-12-30, 1946-01-06, 3]>"
Operations,Operations,"<[1946-04-14, 1946-05-05]>",ORGANIZATION,"<[1946-04-14, 1946-05-05]>",0.002176,0,193,0,0,0,0,2,0,2,2,0,2,0,0,"<[1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-04-21, 1946-04-28, 0.0]; [1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]>","<[1946-04-07, 1946-04-14, 2]; [1946-04-14, 1946-04-21, 2]; [1946-04-21, 1946-04-28, 2]; [1946-04-28, 1946-05-05, 2]; [1946-05-05, 1946-05-12, 2]>","<[1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]; [1946-04-21, 1946-04-28, 0]; [1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]>","<[1946-04-07, 1946-04-14, 2]; [1946-04-14, 1946-04-21, 2]; [1946-04-21, 1946-04-28, 2]; [1946-04-28, 1946-05-05, 2]; [1946-05-05, 1946-05-12, 2]>"
Orchestra Music,Orchestra Music,"<[1945-12-16, 1945-12-23]>",EVENT,"<[1945-12-16, 1945-12-23]>",0,0,89,15,0.126282,0.151719,0,0,1,1,0,1,1,0,0.000011,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]>","<[1945-12-16, 1945-12-23, 0]; [1945-12-23, 1945-12-30, 0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]>"
Orderly Rooms,Orderly Rooms,"<[1946-05-05, 1946-05-12]>",ORGANIZATION,"<[1946-05-05, 1946-05-12]>",0,0,61,21,0.079783,0.093474,0,0,1,1,0,1,1,0,0,"<[1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]>","<[1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>"
Oregon,Oregon,"<[1946-06-30, 1946-07-07]; [1946-07-07, 1946-07-14]>",LOCATION,"<[1946-06-30, 1946-07-07]; [1946-07-07, 1946-07-14]>",0.002694,0,219,0,0,0,0,2,0,2,2,0,2,0.002095,0,"<[1946-06-23, 1946-06-30, 0.0]; [1946-06-30, 1946-07-07, 0.0]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]>","<[1946-06-23, 1946-06-30, 1]; [1946-06-30, 1946-07-07, 2]; [1946-07-07, 1946-07-14, 2]; [1946-07-14, 1946-07-21, 1]>","<[1946-06-23, 1946-06-30, 0]; [1946-06-30, 1946-07-07, 0]; [1946-07-07, 1946-07-14, 0]; [1946-07-14, 1946-07-21, 0]>","<[1946-06-23, 1946-06-30, 1]; [1946-06-30, 1946-07-07, 2]; [1946-07-07, 1946-07-14, 2]; [1946-07-14, 1946-07-21, 1]>"
Orell,Orell,"<[1946-05-05, 1946-05-12]>",PERSON,"<[1946-05-05, 1946-05-12]>",0,0,37,13,0.161265,0.184021,0,0,1,1,0,1,1,0,0.000017,"<[1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]>","<[1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>"
Orlando,Orlando,"<[1945-12-23, 1945-12-30]; [1946-07-07, 1946-07-14]>",PERSON,"<[1945-12-23, 1945-12-30]; [1946-07-07, 1946-07-14]>",0.001088,0,113,20,0.090526,0.113543,473,1,3,4,1,3,4,0,0.000193,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]; [1945-12-30, 1946-01-06, 0.0]; [1946-06-30, 1946-07-07, 0.0]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 1]; [1946-06-30, 1946-07-07, 0]; [1946-07-07, 1946-07-14, 0]; [1946-07-14, 1946-07-21, 0]>","<[1945-12-16, 1945-12-23, 2]; [1945-12-23, 1945-12-30, 2]; [1945-12-30, 1946-01-06, 2]; [1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 1]>","<[1945-12-16, 1945-12-23, 3]; [1945-12-23, 1945-12-30, 3]; [1945-12-30, 1946-01-06, 3]; [1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 1]>"
Orphanage Committee,Orphanage Committee,"<[1946-07-07, 1946-07-14]>",ORGANIZATION,"<[1946-07-07, 1946-07-14]>",0.009794,0.011111,40,17,0.121244,0.165181,3294.533333,9,1,10,9,1,10,0.002154,0.044838,"<[1946-06-30, 1946-07-07, 0.0]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]>","<[1946-06-30, 1946-07-07, 9]; [1946-07-07, 1946-07-14, 9]; [1946-07-14, 1946-07-21, 9]>","<[1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 1]>","<[1946-06-30, 1946-07-07, 10]; [1946-07-07, 1946-07-14, 10]; [1946-07-14, 1946-07-21, 10]>"
Orr,Orr,"<[1946-01-06, 1946-02-20]>",PERSON,"<[1946-01-06, 1946-02-20]>",0,0,107,4,0.35,0.372024,0,0,1,1,0,1,1,0,0.000023,"<[1945-12-30, 1946-01-06, 0.0]; [1946-01-06, 1946-01-13, 0.0]; [1946-01-13, 1946-01-20, 0.0]; [1946-01-20, 1946-01-27, 0.0]; [1946-01-27, 1946-02-03, 0.0]; [1946-02-03, 1946-02-10, 0.0]; [1946-02-10, 1946-02-17, 0.0]; [1946-02-17, 1946-02-24, 0.0]>","<[1945-12-30, 1946-01-06, 0]; [1946-01-06, 1946-01-13, 0]; [1946-01-13, 1946-01-20, 0]; [1946-01-20, 1946-01-27, 0]; [1946-01-27, 1946-02-03, 0]; [1946-02-03, 1946-02-10, 0]; [1946-02-10, 1946-02-17, 0]; [1946-02-17, 1946-02-24, 0]>","<[1945-12-30, 1946-01-06, 1]; [1946-01-06, 1946-01-13, 1]; [1946-01-13, 1946-01-20, 1]; [1946-01-20, 1946-01-27, 1]; [1946-01-27, 1946-02-03, 1]; [1946-02-03, 1946-02-10, 1]; [1946-02-10, 1946-02-17, 1]; [1946-02-17, 1946-02-24, 1]>","<[1945-12-30, 1946-01-06, 1]; [1946-01-06, 1946-01-13, 1]; [1946-01-13, 1946-01-20, 1]; [1946-01-20, 1946-01-27, 1]; [1946-01-27, 1946-02-03, 1]; [1946-02-03, 1946-02-10, 1]; [1946-02-10, 1946-02-17, 1]; [1946-02-17, 1946-02-24, 1]>"
Orrell,Orrell,"<[1945-12-16, 1945-12-23]; [1946-06-09, 1946-06-16]>",PERSON,"<[1945-12-16, 1945-12-23]; [1946-06-09, 1946-06-16]>",0,0,90,9,0.205655,0.229521,0,0,2,2,0,2,2,0,0.000577,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]; [1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]; [1946-06-16, 1946-06-23, 0.0]>","<[1945-12-16, 1945-12-23, 0]; [1945-12-23, 1945-12-30, 0]; [1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>"
